username,upload_time,likes,year,month,day,weekday,caption_tokens,weekday_kr,week
cha_4478,2025-03-22 06:45:00+00:00,443,2025,3,22,Saturday,"[[{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}]]",토,2025-03-17
yogram9121,2025-03-22 07:36:00+00:00,513,2025,3,22,Saturday,"[[{'CHO': 'ㄷ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅗ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅅ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅛ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅐ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄹ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
jintv9707,2025-03-22 13:22:00+00:00,453,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㅅ'}, {'CHO': 'ㅊ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅁ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㅂ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄹ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅐ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
lolofficial1862,2025-03-22 00:19:00+00:00,1114,2025,3,22,Saturday,"[[{'CHO': 'ㄴ'}, {'JUNG': 'ㅜ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅑ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄱ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅕ'}, {'JONG': 'ㅇ'}]]",토,2025-03-17
real_x3937,2025-03-22 20:38:00+00:00,414,2025,3,22,Saturday,"[[{'CHO': 'ㄱ'}, {'JUNG': 'ㅐ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅓ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅗ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㅈ'}, {'JUNG': 'ㅓ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅚ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅓ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅆ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
memetv9659,2025-03-22 12:10:00+00:00,3706,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅌ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄱ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄱ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅂ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅛ'}, {'CHO': 'ㅊ'}, {'JUNG': 'ㅡ'}], [{'CHO': 'ㄷ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅗ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㄷ'}, {'JUNG': 'ㅗ'}, {'CHO': 'ㅂ'}, {'JUNG': 'ㅐ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅚ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
nanis28312,2025-03-22 14:12:00+00:00,3480,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅍ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅢ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅍ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅇ'}], [{'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅔ'}, {'JONG': 'ㄹ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅟ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㅋ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅊ'}, {'JUNG': 'ㅐ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}]]",토,2025-03-17
lee03813,2025-03-22 04:54:00+00:00,291,2025,3,22,Saturday,"[[{'CHO': 'ㄱ'}, {'JUNG': 'ㅡ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅕ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅝ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅂ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㄱ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅂ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅏ'}]]",토,2025-03-17
gasuki.85,2025-03-22 05:24:00+00:00,847,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㅅ'}, {'CHO': 'ㅊ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅁ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㅂ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄹ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅐ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
jingram7968,2025-03-22 04:27:00+00:00,294,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㅅ'}, {'CHO': 'ㅊ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅁ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㅂ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄹ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅐ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
memetv9105,2025-03-22 03:05:00+00:00,3457,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅜ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅛ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㅁ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
lee1238261,2025-03-22 09:09:00+00:00,2892,2025,3,22,Saturday,"[[{'CHO': 'ㄴ'}, {'JUNG': 'ㅜ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅑ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄱ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅕ'}, {'JONG': 'ㅇ'}]]",토,2025-03-17
real1237022,2025-03-22 08:13:00+00:00,93,2025,3,22,Saturday,"[[{'CHO': 'ㄱ'}, {'JUNG': 'ㅡ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅕ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅝ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅂ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㄱ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅠ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅂ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅏ'}]]",토,2025-03-17
nani07786,2025-03-22 13:42:00+00:00,7464,2025,3,22,Saturday,"[[{'CHO': 'ㅌ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅕ'}, {'CHO': 'ㅊ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅗ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅍ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}]]",토,2025-03-17
leek1465,2025-03-22 04:58:00+00:00,548,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅓ'}, {'JONG': 'ㅁ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅗ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㄸ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㅅ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅐ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅂ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}]]",토,2025-03-17
hyun1238751,2025-03-22 23:21:00+00:00,123,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅜ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅛ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㅁ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㄴ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
jun.456,2025-03-22 20:35:00+00:00,209,2025,3,22,Saturday,"[[{'CHO': 'ㄷ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅗ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅅ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅛ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅐ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄹ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}]]",토,2025-03-17
pin_x8604,2025-03-22 22:20:00+00:00,302,2025,3,22,Saturday,"[[{'CHO': 'ㅇ'}, {'JUNG': 'ㅓ'}, {'JONG': 'ㅁ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅗ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㄸ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄹ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㅅ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅐ'}, {'CHO': 'ㅌ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㅇ'}, {'CHO': 'ㅎ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㅂ'}, {'CHO': 'ㅁ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㅁ'}], [{'CHO': 'ㄴ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㄴ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅅ'}, {'JUNG': 'ㅡ'}, {'CHO': 'ㅋ'}, {'JUNG': 'ㅣ'}]]",토,2025-03-17
so.1567,2025-03-22 08:43:00+00:00,342,2025,3,22,Saturday,"[[{'CHO': 'ㄴ'}, {'JUNG': 'ㅜ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅇ'}, {'JUNG': 'ㅣ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}], [{'CHO': 'ㅁ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄷ'}, {'JUNG': 'ㅡ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅓ'}, {'CHO': 'ㅇ'}, {'JUNG': 'ㅑ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅋ'}], [{'CHO': 'ㅈ'}, {'JUNG': 'ㅣ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}], [{'CHO': 'ㅉ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄹ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅔ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅏ'}, {'JONG': 'ㄱ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅏ'}, {'CHO': 'ㅈ'}, {'JUNG': 'ㅗ'}, {'JONG': 'ㄴ'}, {'CHO': 'ㄱ'}, {'JUNG': 'ㅕ'}, {'JONG': 'ㅇ'}]]",토,2025-03-17
